price_in_rp,pendapatan,tabungan,DP,Tenor,Suku_Bunga,Cicilan_Bulanan
1040000000.0,5212000,1042400,208000000.0,20,6.5,6203168.487485631
1250000000.0,1206000,241200,312500000.0,5,8.0,19009119.645387985
7775000000.0,5044000,1008800,1943750000.0,10,5.0,61849453.573785916
1430000000.0,1403000,280600,143000000.0,5,7.0,25484142.521429762
7775000000.0,7415000,1483000,777500000.0,5,8.0,141884069.03317592
7775000000.0,741000,148200,1166250000.0,10,10.0,87335118.23673442
3000000000.0,8487000,1697400,300000000.0,20,7.5,21751016.22589866
5950000000.0,5849000,1169800,1487500000.0,15,5.0,35289165.593341514
1200000000.0,9222000,1844400,240000000.0,25,6.5,6481988.74893736
1500000000.0,1115000,223000,300000000.0,10,10.0,15858088.42581143
1500000000.0,9422000,1884400,300000000.0,15,7.0,10785939.2502291
2950000000.0,6374000,1274800,295000000.0,25,6.0,17106202.20944041
1000000000.0,8119000,1623800,250000000.0,15,6.0,6328926.210363468
2770000000.0,9486000,1897200,554000000.0,20,5.5,15243582.742160639
1800000000.0,2467000,493400,450000000.0,20,5.0,8909402.479424894
6700000000.0,9928000,1985600,1005000000.0,20,5.5,39175182.182583414
4200000000.0,6099000,1219800,1050000000.0,10,9.5,40760230.63164506
1420000000.0,7380000,1476000,142000000.0,20,7.0,9908320.3972092
4300000000.0,3202000,640400,1075000000.0,25,10.0,29305599.04366697
7775000000.0,3367000,673400,777500000.0,15,6.5,60955737.88668315
7775000000.0,6705000,1341000,1943750000.0,15,6.0,49207401.28557596
5950000000.0,8027000,1605400,892500000.0,5,8.0,102547864.11365305
6000000000.0,7610000,1522000,1200000000.0,15,8.0,45871300.04785711
7775000000.0,5595000,1119000,1555000000.0,5,9.5,130631577.3464317
4400000000.0,3651000,730200,1100000000.0,20,9.0,29690956.543055624
6500000000.0,4940000,988000,975000000.0,15,5.5,45143860.86781763
765000000.0,3041000,608200,191250000.0,20,5.5,3946753.4288423583
7775000000.0,9554000,1910800,1166250000.0,5,5.5,126234805.50276469
2850000000.0,340000,68000,427500000.0,5,6.0,46833711.705039985
7775000000.0,2801000,560200,1943750000.0,10,9.5,75454950.75262867
655000000.0,8901000,1780200,98250000.0,20,5.5,3829812.586506288
2110000000.0,6959000,1391800,422000000.0,10,6.5,19166898.5547405
1750000000.0,9264000,1852800,262500000.0,10,7.5,17656888.15895815
5700000000.0,1791000,358200,855000000.0,20,6.5,36123018.4157066
2000000000.0,8893000,1778600,400000000.0,10,7.5,18992283.061736494
1750000000.0,9708000,1941600,350000000.0,15,8.5,13786353.810958307
2000000000.0,2948000,589600,200000000.0,25,7.0,12722025.550951634
1750000000.0,4091000,818200,437500000.0,5,5.5,25070275.350463957
7775000000.0,4549000,909800,1555000000.0,25,6.0,40075547.172399
1660000000.0,4016000,803200,332000000.0,15,6.5,11568305.811149014
935000000.0,6939000,1387800,93500000.0,20,8.5,7302732.508770969
1800000000.0,8271000,1654200,270000000.0,20,5.0,10097322.81001488
655000000.0,8705000,1741000,65500000.0,20,8.5,5115817.960689823
1800000000.0,8715000,1743000,270000000.0,5,7.0,30295833.766734686
1320000000.0,8873000,1774600,132000000.0,5,5.5,22692180.660077088
1680000000.0,5458000,1091600,336000000.0,10,7.0,15604979.60698303
1860000000.0,410000,82000,465000000.0,25,8.5,11232917.814296732
1320000000.0,7191000,1438200,264000000.0,5,10.0,22436879.215099357
1860000000.0,8925000,1785000,465000000.0,20,7.5,11238025.050047642
1530000000.0,778000,155600,382500000.0,5,5.5,21918583.592119914
960000000.0,9290000,1858000,96000000.0,25,9.0,7250656.581805032
1800000000.0,5504000,1100800,360000000.0,10,6.0,15986952.27959777
1530000000.0,9905000,1981000,306000000.0,15,10.0,13153166.640747363
1860000000.0,3232000,646400,372000000.0,10,6.0,16519850.688917696
1320000000.0,5167000,1033400,264000000.0,15,9.0,10710655.128748408
1800000000.0,8382000,1676400,450000000.0,10,6.5,15328976.924703596
1860000000.0,9948000,1989600,465000000.0,10,5.0,14796139.375851035
2600000000.0,1444000,288800,650000000.0,10,5.0,20682775.471619725
960000000.0,7118000,1423600,192000000.0,15,7.5,7119454.924820974
960000000.0,7901000,1580200,96000000.0,25,10.0,7851174.441466128
1530000000.0,8700000,1740000,306000000.0,20,5.5,8419740.64819703
960000000.0,4066000,813200,144000000.0,20,6.0,5846077.43718189
895000000.0,8707000,1741400,223750000.0,20,10.0,6477707.792559285
1680000000.0,9009000,1801800,168000000.0,25,6.5,10209132.279576343
2600000000.0,2110000,422000,520000000.0,20,7.5,16756338.425877487
1680000000.0,3764000,752800,420000000.0,25,10.0,11449629.39380477
1680000000.0,6024000,1204800,420000000.0,10,6.0,13988583.244648049
1680000000.0,1450000,290000,336000000.0,5,6.5,26296903.20597133
1590000000.0,9968000,1993600,238500000.0,10,9.5,17488079.904339146
1800000000.0,7710000,1542000,270000000.0,20,6.0,10961395.194716046
1500000000.0,9684000,1936800,150000000.0,10,6.0,14987767.76212291
1200000000.0,7190000,1438000,120000000.0,15,7.0,9707345.32520619
1280000000.0,6327000,1265400,128000000.0,25,5.0,6734477.278171931
900000000.0,9610000,1922000,225000000.0,5,7.0,13365809.01473589
1080000000.0,1306000,261200,216000000.0,10,7.0,10031772.60448909
685000000.0,2358000,471600,137000000.0,25,9.0,4598796.072718932
960000000.0,3170000,634000,192000000.0,25,10.0,6978821.72574767
745000000.0,6748000,1349600,186250000.0,20,7.0,4331982.8027704535
960000000.0,7260000,1452000,192000000.0,15,7.0,6903001.120146624
1060000000.0,5032000,1006400,159000000.0,20,6.5,6717613.950991051
960000000.0,6348000,1269600,192000000.0,15,6.0,6480820.4394121915
1060000000.0,4376000,875200,212000000.0,20,6.5,6322460.189168048
960000000.0,8236000,1647200,240000000.0,15,8.0,6880695.007178567
1060000000.0,2900000,580000,212000000.0,5,8.0,17194382.356574945
1060000000.0,157000,31400,265000000.0,5,6.0,15369577.215895476
1600000000.0,7702000,1540400,240000000.0,25,9.0,11413070.545433847
1050000000.0,7587000,1517400,262500000.0,15,10.0,8462515.301951429
2750000000.0,4258000,851600,412500000.0,5,7.5,46838704.84227
2800000000.0,8262000,1652400,700000000.0,10,6.5,23845075.216205597
1800000000.0,3109000,621800,450000000.0,15,7.0,12134181.656507738
1800000000.0,9356000,1871200,450000000.0,25,7.0,9541519.163213726
1020000000.0,2032000,406400,255000000.0,5,7.5,15329030.675652001
1020000000.0,5816000,1163200,153000000.0,25,8.0,6691646.621963958
1020000000.0,9224000,1844800,153000000.0,20,7.5,6984492.988094126
750000000.0,2658000,531600,112500000.0,15,9.5,6656932.353256675
1020000000.0,4145000,829000,153000000.0,5,8.0,17579633.848054808
1020000000.0,3359000,671800,255000000.0,20,7.5,6162787.930671287
1020000000.0,1585000,317000,153000000.0,25,8.0,6691646.621963958
1020000000.0,7901000,1580200,102000000.0,15,7.5,8509973.46482507
969000000.0,6843000,1368600,242250000.0,5,8.0,14735869.549104767
755000000.0,1355000,271000,113250000.0,5,8.0,13012376.034589589
800000000.0,3478000,695600,200000000.0,25,9.5,5242179.965178463
3300000000.0,1882000,376400,330000000.0,20,8.5,25774350.03095636
1060000000.0,7837000,1567400,106000000.0,25,8.0,7363126.732818472
3600000000.0,6558000,1311600,360000000.0,10,10.0,42816838.74969086
500000000.0,6384000,1276800,100000000.0,5,5.0,7548493.457604395
500000000.0,7921000,1584200,75000000.0,25,9.0,3566584.545448077
650000000.0,3080000,616000,97500000.0,10,7.0,6414993.476828962
3600000000.0,8988000,1797600,360000000.0,10,5.0,34365226.93746047
500000000.0,2178000,435600,100000000.0,5,5.5,7640464.868712825
1060000000.0,976000,195200,159000000.0,15,6.5,7848677.361329263
500000000.0,3842000,768400,50000000.0,20,9.0,4048766.8013257664
1060000000.0,597000,119400,212000000.0,10,9.5,10972912.881153973
650000000.0,3870000,774000,97500000.0,10,5.0,5860119.716958922
1440000000.0,2336000,467200,288000000.0,20,8.0,9635789.594804732
954000000.0,2887000,577400,238500000.0,10,8.0,8680989.376125846
889000000.0,1898000,379600,133350000.0,15,8.5,7441184.469464747
1500000000.0,9585000,1917000,375000000.0,25,6.5,7596080.565160969
1300000000.0,1452000,290400,260000000.0,10,5.5,11286732.907889904
800000000.0,6893000,1378600,160000000.0,15,5.5,5229334.109575255
625000000.0,3506000,701200,62500000.0,25,6.5,3798040.2825804846
832000000.0,726000,145200,124800000.0,15,9.0,7172893.283192116
648000000.0,9367000,1873400,97200000.0,5,6.5,10777034.438875752
720000000.0,5994000,1198800,144000000.0,5,8.0,11679203.110126378
843000000.0,4610000,922000,126450000.0,5,10.0,15224569.887859322
600000000.0,8707000,1741400,60000000.0,15,8.0,5160521.2553839255
1400000000.0,6844000,1368800,140000000.0,10,7.5,14956422.91111749
3120000000.0,126000,25200,468000000.0,20,9.5,24720119.101345
7400000000.0,7950000,1590000,1480000000.0,10,6.5,67220402.51425578
7775000000.0,2983000,596600,777500000.0,10,6.5,79455197.05971365
2400000000.0,1516000,303200,600000000.0,10,8.0,21838966.983964395
2400000000.0,6589000,1317800,240000000.0,15,6.0,18227307.485846788
3120000000.0,3751000,750200,468000000.0,15,7.0,23836925.743006308
2400000000.0,6464000,1292800,240000000.0,25,8.0,16671230.33845692
2400000000.0,8899000,1779800,600000000.0,15,7.0,16178908.875343649
828000000.0,5922000,1184400,165600000.0,25,8.0,5112510.6371267885
3300000000.0,3395000,679000,825000000.0,5,5.0,46706303.268927194
826000000.0,4417000,883400,123900000.0,25,7.5,5188457.059315937
679000000.0,372000,74400,67900000.0,15,8.0,5839989.887342809
1440000000.0,762000,152400,216000000.0,20,7.0,9489658.971975008
1020000000.0,2560000,512000,153000000.0,15,8.5,8537691.967214895
660000000.0,8156000,1631200,66000000.0,25,9.0,4984826.399990959
660000000.0,9650000,1930000,66000000.0,25,6.5,4010730.5384049914
1440000000.0,5724000,1144800,144000000.0,15,5.5,10589401.57188989
1020000000.0,4391000,878200,255000000.0,20,8.0,6398766.527800017
1020000000.0,3117000,623400,204000000.0,10,8.0,9900331.699397193
3600000000.0,3218000,643600,900000000.0,20,7.5,21751016.22589866
1440000000.0,839000,167800,360000000.0,25,10.0,9813968.051832661
660000000.0,2270000,454000,165000000.0,15,9.5,5168912.180175772
660000000.0,3238000,647600,132000000.0,25,10.0,4797939.936451524
1440000000.0,1790000,358000,288000000.0,25,5.5,7074287.9110825
595000000.0,2143000,428600,59500000.0,25,6.5,3615734.3490166212
770000000.0,6726000,1345200,192500000.0,25,6.5,3899321.356782631
825000000.0,6876000,1375200,82500000.0,15,8.0,7095716.726152898
1990000000.0,3404000,680800,298500000.0,20,6.5,12611369.587237915
950000000.0,8968000,1793600,237500000.0,20,8.0,5959635.491578448
750000000.0,3281000,656200,150000000.0,25,7.0,4240675.183650545
755000000.0,5417000,1083400,113250000.0,10,6.0,7124740.712105465
785000000.0,2012000,402400,157000000.0,15,6.0,5299420.880144344
7775000000.0,4794000,958800,1555000000.0,5,7.0,123163454.92097369
945000000.0,6816000,1363200,141750000.0,5,7.0,15905312.72753571
900000000.0,7283000,1456600,225000000.0,10,5.5,7325523.76233239
4200000000.0,253000,50600,840000000.0,25,8.0,25933024.970932983
1440000000.0,6878000,1375600,288000000.0,25,7.5,8513178.36822669
2220000000.0,2117000,423400,222000000.0,10,10.0,26403717.228976034
945000000.0,5986000,1197200,189000000.0,5,9.0,15693316.551123526
650000000.0,7259000,1451800,130000000.0,20,9.0,4678574.970420886
650000000.0,8107000,1621400,65000000.0,25,10.0,5315899.361409358
954000000.0,2914000,582800,190800000.0,15,6.5,6648291.411949494
975000000.0,5981000,1196200,146250000.0,20,8.5,7192085.046516863
850000000.0,592000,118400,127500000.0,10,10.0,9547890.739707299
800000000.0,8062000,1612400,160000000.0,20,9.0,5758246.117441091
4200000000.0,3096000,619200,840000000.0,5,8.5,68935545.25889224
1440000000.0,7095000,1419000,144000000.0,15,10.0,13926882.325497206
1530000000.0,5893000,1178600,153000000.0,25,6.0,8872030.298455535
755000000.0,1193000,238600,75500000.0,5,7.0,13454914.408167463
785000000.0,648000,129600,117750000.0,25,9.0,5599537.736353481
2220000000.0,1225000,245000,555000000.0,15,9.0,16887538.626293655
2220000000.0,9785000,1957000,222000000.0,25,5.0,11680109.029329443
450000000.0,5642000,1128400,67500000.0,10,8.0,4640780.484092434
630000000.0,3182000,636400,126000000.0,25,8.0,3889953.7456399477
500000000.0,7212000,1442400,50000000.0,5,6.5,8804766.6984279
630000000.0,9771000,1954200,63000000.0,25,10.0,5152333.227212147
520000000.0,6070000,1214000,130000000.0,15,6.5,3397318.7246597256
1440000000.0,4047000,809400,288000000.0,25,5.5,7074287.9110825
1100000000.0,6078000,1215600,275000000.0,25,9.0,6923369.999987444
500000000.0,7105000,1421000,75000000.0,25,7.5,3140712.5056391866
2200000000.0,2010000,402000,330000000.0,15,5.5,15279460.601415196
1700000000.0,3469000,693800,340000000.0,10,7.0,15790753.173732828
3600000000.0,3178000,635600,360000000.0,10,8.0,39310140.57113591
630000000.0,4942000,988400,63000000.0,10,10.0,7492946.781195901
1440000000.0,7683000,1536600,216000000.0,15,6.5,10662354.151239755
1440000000.0,2748000,549600,360000000.0,20,7.5,8700406.490359465
2050000000.0,3657000,731400,307500000.0,25,6.0,11226951.920885088
4250000000.0,1364000,272800,850000000.0,15,10.0,36536574.00207601
630000000.0,3419000,683800,126000000.0,20,9.5,4697941.18668095
960000000.0,4249000,849800,192000000.0,5,6.5,15026801.831983618
2900000000.0,4211000,842200,290000000.0,10,5.5,28325358.547685243
1850000000.0,7365000,1473000,462500000.0,20,7.5,11177605.560531257
968000000.0,543000,108600,145200000.0,20,8.0,6882228.88767824
2250000000.0,6692000,1338400,562500000.0,15,9.5,17621291.523326494
525000000.0,6635000,1327000,78750000.0,25,9.5,3898871.349101482
1900000000.0,5423000,1084600,190000000.0,15,9.0,17343958.589166455
1300000000.0,2065000,413000,325000000.0,15,6.5,8493296.811649315
1400000000.0,3844000,768800,350000000.0,20,8.5,9112143.950338107
980000000.0,7011000,1402200,245000000.0,25,5.5,4513543.068268782
1000000000.0,5486000,1097200,150000000.0,15,9.5,8875909.804342233
1050000000.0,4944000,988800,157500000.0,5,6.0,17254525.365014732
1350000000.0,5282000,1056400,337500000.0,5,5.0,19107124.06456113
7775000000.0,9535000,1907000,1166250000.0,5,9.0,137186780.10216618
7775000000.0,8181000,1636200,777500000.0,5,9.5,146960524.51473567
7775000000.0,3413000,682600,777500000.0,10,10.0,92472478.1330129
7775000000.0,8594000,1718800,1943750000.0,20,7.0,45209619.183275536
7400000000.0,5978000,1195600,1110000000.0,15,9.5,65681732.552132525
7775000000.0,3148000,629600,1166250000.0,20,7.0,51237568.40771227
7775000000.0,1624000,324800,777500000.0,20,9.0,62958323.76061567
7775000000.0,3637000,727400,1943750000.0,25,6.0,37570825.47412406
7775000000.0,3700000,740000,777500000.0,10,8.5,86758985.78993918
7775000000.0,2919000,583800,1943750000.0,20,9.0,52465269.80051307
4300000000.0,1812000,362400,860000000.0,10,8.5,42651076.97283184
1040000000.0,5301000,1060200,104000000.0,20,9.5,8724747.918121764
1590000000.0,8863000,1772600,318000000.0,5,5.5,24296678.282506783
1590000000.0,8221000,1644200,318000000.0,25,5.5,7811192.901820261
1230000000.0,6645000,1329000,123000000.0,25,9.5,9671822.035754263
588000000.0,2611000,522200,147000000.0,5,6.0,8525765.474477869
588000000.0,6015000,1203000,147000000.0,5,6.0,8525765.474477869
4200000000.0,1084000,216800,420000000.0,25,9.5,33025733.78062431
3600000000.0,1998000,399600,900000000.0,25,5.0,15783931.120715464
1440000000.0,839000,167800,288000000.0,20,6.0,8253285.793668551
1060000000.0,8758000,1751600,106000000.0,20,7.0,7396351.84580405
1020000000.0,7605000,1521000,255000000.0,25,8.5,6159987.188485304
660000000.0,6059000,1211800,165000000.0,20,5.0,3266780.9091224605
936000000.0,253000,50600,93600000.0,20,9.5,7852273.126309588
751000000.0,6494000,1298800,150200000.0,20,8.5,5213881.986060129
3000000000.0,6322000,1264400,300000000.0,10,7.5,32049477.666680332
1500000000.0,7494000,1498800,225000000.0,15,5.5,10417814.046419453
7775000000.0,5102000,1020400,1166250000.0,25,6.5,44622753.27556227
800000000.0,3501000,700200,80000000.0,5,5.5,13752836.763683083
920000000.0,8016000,1603200,92000000.0,20,9.0,7449730.914439411
548000000.0,9841000,1968200,109600000.0,25,5.0,2562842.7419709847
920000000.0,3271000,654200,184000000.0,5,5.0,13889227.961992089
1250000000.0,2018000,403600,250000000.0,20,5.5,6878873.078592345
920000000.0,2131000,426200,230000000.0,25,9.0,5790454.909080408
1200000000.0,4139000,827800,120000000.0,15,9.5,11277626.574928954
1220000000.0,6823000,1364600,305000000.0,15,8.5,9010366.95501918
975000000.0,7704000,1540800,146250000.0,10,6.5,9410288.612109708
3590000000.0,9088000,1817600,718000000.0,20,5.0,18953928.83030244
4000000000.0,6793000,1358600,1000000000.0,25,8.5,24156812.50386394
1370000000.0,8648000,1729600,342500000.0,25,10.0,9336900.160424128
1300000000.0,1561000,312200,260000000.0,25,5.5,6386509.919727257
1700000000.0,8616000,1723200,425000000.0,10,9.0,16151161.153156728
1490000000.0,6095000,1219000,223500000.0,5,8.5,25984186.92571042
755000000.0,5318000,1063600,151000000.0,20,6.5,4503261.738511204
785000000.0,2706000,541200,117750000.0,15,9.0,6767693.782819484
1400000000.0,834000,166800,210000000.0,25,8.5,9582202.293199362
3500000000.0,741000,148200,525000000.0,10,8.5,36885742.44016707
2300000000.0,3424000,684800,230000000.0,20,9.5,19295115.588153902
1900000000.0,8270000,1654000,285000000.0,5,5.0,30477042.335077748
2600000000.0,6927000,1385400,260000000.0,10,8.5,29012651.19663561
3000000000.0,6947000,1389400,750000000.0,10,9.0,28502049.09380599
4200000000.0,9628000,1925600,630000000.0,20,6.0,25576588.787670773
1170000000.0,6936000,1387200,292500000.0,15,9.0,8900189.27601963
1760000000.0,1177000,235400,264000000.0,25,6.5,10101099.13376072
975000000.0,9594000,1918800,146250000.0,5,8.0,16804061.766522978
1890000000.0,90000,18000,378000000.0,20,6.0,10832437.604189973
845000000.0,1396000,279200,126750000.0,10,6.0,7974047.551959096
1600000000.0,9307000,1861400,400000000.0,20,7.0,9303587.227426477
1800000000.0,8165000,1633000,360000000.0,10,7.5,17093054.755562846
1120000000.0,333000,66600,112000000.0,15,10.0,10832019.586497828
2100000000.0,736000,147200,210000000.0,25,9.5,16512866.890312156
1100000000.0,7970000,1594000,110000000.0,5,9.0,20550771.674090333
4500000000.0,829000,165800,900000000.0,5,7.5,72136614.94424471
900000000.0,8824000,1764800,180000000.0,25,8.0,5557076.779485639
2520000000.0,6040000,1208000,378000000.0,15,8.0,20470067.646356236
2300000000.0,840000,168000,345000000.0,5,9.0,40582584.467521824
1300000000.0,3627000,725400,130000000.0,20,9.0,10526793.683446992
485000000.0,6510000,1302000,48500000.0,10,8.5,5411975.319372412
4000000000.0,4840000,968000,800000000.0,20,8.0,26766082.207790922
660000000.0,7247000,1449400,132000000.0,10,5.0,5600259.204623188
1400000000.0,5391000,1078200,350000000.0,5,9.5,22051954.375201494
1400000000.0,2747000,549400,210000000.0,10,5.0,12621796.313449988
655000000.0,7318000,1463600,65500000.0,5,9.0,12237050.405935608
1600000000.0,8686000,1737200,320000000.0,5,7.0,25345534.13164732
3100000000.0,1905000,381000,775000000.0,15,9.5,24278223.87658317
